rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
86,SSD,South Sudan,Africa,11088796,10913164,10606227,11194299,9714419,6114440,4750817,4192012,3342410,619745.0,18,1.61%,0.14%
