rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
70,GTM,Guatemala,North America,18092026,17843908,17362718,16001107,14543121,11735894,9084780,6987767,5453208,108889.0,169,1.39%,0.23%
