rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
225,NRU,Nauru,Oceania,12780,12668,12315,11185,10241,10377,9598,7635,6663,21.0,639,0.88%,0.00%
