rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
159,SWZ,Eswatini,Africa,1210822,1201670,1180655,1133936,1099920,1030496,854011,598564,442865,17364.0,70,0.76%,0.02%
