rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
87,SWE,Sweden,Europe,10612086,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295.0,26,0.59%,0.13%
