rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
18,TUR,Turkey,Asia,85816199,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562.0,110,0.56%,1.07%
