rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
207,GGY,Guernsey,Europe,63544,63301,62794,61629,60782,59114,57727,52860,52656,78.0,1009,0.38%,0.00%
