rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
52,VEN,Venezuela,South America,28838499,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445.0,33,1.90%,0.36%
