rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
162,FJI,Fiji,Oceania,936375,929766,920422,917200,905169,832509,780430,644582,527634,18272.0,51,0.71%,0.01%
