rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
224,AIA,Anguilla,North America,15899,15857,15585,14525,13172,11047,8316,6560,6283,91.0,175,0.26%,0.00%
