rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
49,NPL,Nepal,Asia,30896590,30547580,29348627,27610325,27161567,24559500,19616530,15600442,12501285,147181.0,216,1.14%,0.39%
