rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
112,SLV,El Salvador,North America,6364943,6336392,6292731,6231066,6114034,5958482,5367179,4508992,3619090,21041.0,307,0.45%,0.08%
