rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
140,ARM,Armenia,Asia,2777970,2780469,2805608,2878595,2946293,3168523,3556539,3135123,2534377,29743.0,98,-0.09%,0.03%
