rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
171,CPV,Cape Verde,Africa,598682,593149,582640,552166,521212,458251,364563,317234,287262,4033.0,148,0.93%,0.01%
