rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
172,ESH,Western Sahara,Africa,587259,575986,556048,491824,413296,270375,178529,116775,76371,266000.0,2,1.96%,0.01%
