rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
61,LKA,Sri Lanka,Asia,21893579,21832143,21715079,21336697,20668557,18776371,17204094,14943645,12388769,65610.0,354,0.28%,0.27%
