rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
28,COL,Colombia,South America,52085168,51874024,50930662,47119728,44816108,39215135,32601393,26176195,20905254,1141748.0,47,0.41%,0.65%
