rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
145,NAM,Namibia,Africa,2604172,2567012,2489098,2282704,2099271,1819141,1369011,975994,754467,825615.0,3,1.45%,0.03%
