rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
191,GUM,Guam,Oceania,172952,171774,169231,167978,164905,160188,138263,110286,88300,549.0,320,0.69%,0.00%
