rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
173,MLT,Malta,Europe,535064,533286,515357,456579,418755,399212,365392,333587,315414,316.0,1672,0.33%,0.01%
