rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
228,BLM,Saint Barthelemy,North America,10994,10967,10681,9643,8988,7082,5168,2983,2417,21.0,440,0.25%,0.00%
