rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
126,MRT,Mauritania,Africa,4862989,4736139,4498604,3946220,3419461,2695003,2006027,1506694,1122198,1030700.0,5,2.68%,0.06%
