rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
46,MYS,Malaysia,Asia,34308525,33938221,33199993,31068833,28717731,22945150,17517054,13215707,10306508,330803.0,104,1.09%,0.43%
