rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
44,YEM,Yemen,Asia,34449825,33696614,32284046,28516545,24743946,18628700,13375121,9204938,6843607,527968.0,65,2.24%,0.43%
