rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
116,SVK,Slovakia,Europe,5795199,5643453,5456681,5424444,5396424,5376690,5261305,4973883,4522867,49037.0,118,2.69%,0.07%
