rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
167,MAC,Macau,Asia,704149,695168,676283,615239,557297,431896,350227,245332,247284,32.9,21403,1.29%,0.01%
