rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
141,GMB,Gambia,Africa,2773168,2705992,2573995,2253133,1937275,1437539,1040616,718586,528731,10689.0,274,2.48%,0.03%
