rank,cca3,country,continent,2023 population,2022 population,2020 population,2015 population,2010 population,2000 population,1990 population,1980 population,1970 population,area (km²),density (km²),growth rate,world percentage
177,BLZ,Belize,North America,410825,405272,394921,359871,322106,240406,182589,145133,120905,22966.0,18,1.37%,0.01%
